statement,occurences,proposed label
 atrial fibrillation abnormal left axis deviation left anterior fascicular block right bundle branch block bifascicular block ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus rhythm left anterior fascicular block normal ecg ,5,['left_anterior_fascicular_block']
 sinus rhythm first degree av block pr interval xxxx seconds tracing otherwise normal ,1,['first_degree_av_block']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block non - specific t wave flattening in i avl ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete right bundle branch block this is probably a normal variant otherwise normal ecg edit norm xxxx irbbb ( norm xxxx irbbb ) ,3,['incomplete_right_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are inverted in i ii avl v3 - xxxx findings are likely to be due to ischaemic heart disease they may represent anterolateral subendocardial in ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific st and t wave change in i avl this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm t wave are inverted in avl v2 xxxx t wave are flat in ii v5 xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain prolonged qt this may be due to a drug effect or an electrolyte disturba ,1,['long_qt']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy st segments are depressed in i v5 xxxx q wave in v2 suggesting anteroseptal myocardial infarct of uncertain age in view of st segment elevation in v2 xxxx r ,1,['left_anterior_fascicular_block']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block this patient has trifascicular block and may be at increased risk of developing complete av block ,8,"['third_degree_av_block', 'right_bundle_branch_block', 'left_anterior_fascicular_block', 'trifascicular_block']"
 sinus rhythm incomplete right bundle branch block q wave in ii iii avf consistent with old inferior myocardial infarct ,3,['incomplete_right_bundle_branch_block']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block trifascicular block compared with tracing of xxxx it is not significantly changed ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'trifascicular_block']"
 atrial fibrillation with rapid ventricular response left axis deviation incomplete left bundle branch block poor progression of r wave in anterior chest leads consistent with old anteroseptal myocardial infarct ,1,['incomplete_left_bundle_branch_block']
 sinus rhythm slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,3,['long_qt']
 sinus tachycardia frequent premature atrial contractions possible chaotic atrial rhythm right superior axis deviation left anterior fascicular block right bundle branch block bifascicular block ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in v5 xxxx ,1,['left_anterior_fascicular_block']
 sinus rhythm left anterior fascicular block otherwise no definite pathology ,1,['left_anterior_fascicular_block']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh st segments are depressed in i avl this may be due to lv strain or ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete left bundle branch block qs complex in v2 and tiny r wave in v3 suggesting anteroseptal myocardial infarct st segments are depressed in v4 xxxx t wave are generally low findings are likely to be due to ischaemic heart ,1,['incomplete_left_bundle_branch_block']
 sinus rhythm right axis deviation right bundle branch block q wave and t wave inversion in ii iii avf consistent with old inferior myocardial infarct ,1,['right_bundle_branch_block']
 atrial fibrillation left axis deviation left anterior fascicular block borderline voltages of lvh st segment change this may be due to digitalis effect or early lv strain ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block non - specific st and t wave change compared with tracing of xxxx it is very similar except that atrial fibrillation has reverted to sinus rhythm ,1,['left_anterior_fascicular_block']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct st segments are depresse ,1,['left_anterior_fascicular_block']
 sinus tachycardia incomplete right bundle branch block st segments are depressed in i ii avl v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm probable left atrial enllargement left axis deviation atypical left bundle branch block ,1,['left_bundle_branch_block']
 normal ventricular demand pacing xxxx - min some sinus complex are conducted with prolonged pr interval and left bundle branch block ,1,['left_bundle_branch_block']
 atrial fibrillation with rapid ventricular response right bundle branch block non - specific st and t wave change ,1,['right_bundle_branch_block']
 sinus rhythm possible left atrial enlargement incomplete right bundle branch block ,1,['incomplete_right_bundle_branch_block']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus arrhythmia left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i ii avl v4 xxxx this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm left atrial enlargement left bundle branch block this is most commonly due to ischaemic heart disease ,2,['left_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct ,3,['left_anterior_fascicular_block']
 sinus rhythm left anterior fascicular block right bundle branch block bifascicular block pr interval is normal ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus rhythm non - specific t wave flattening in v3 - xxxx myocardial ischaemia is likely prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 sinus rhythm left axis deviation left anterior fascicular block widespread non - specific t wave flattening ,1,['left_anterior_fascicular_block']
 sinus rhythm possible left atrial enlargement right bundle branch block voltages are high in limb leads suggesting lvh ,1,['right_bundle_branch_block']
 sinus rhythm possible left atrial enlargement left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_bundle_branch_block']
 sinus rhythm premature atrial contraction ( s ) incomplete right bundle branch block possible old inferior infarct non - specific t wave flattening in i avl v6 ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm rightward axis possible left posterior fascicular block incomplete right bundle branch block ,2,"['incomplete_right_bundle_branch_block', 'left_posterior_fascicular_block']"
 premature atrial contraction ( s ) sinus rhythm pr interval is prolonged ( xxxx sec ) right bundle branch block ,1,['right_bundle_branch_block']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block st segments are elevated in ii iii avf and to a minimal degree in v5 xxxx early inferolateral myocardial infa ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete right bundle branch block otherwise normal ecg edit norm xxxx irbbb ( norm xxxx irbbb ) ,6,['incomplete_right_bundle_branch_block']
 sinus rhythm incomplete left bundle branch block t wave are inverted in i ii iii avl avf v3 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncertain ,1,['incomplete_left_bundle_branch_block']
 sinusrhythmus linkstyp sonst normales ecg edit norm xxxx ( lafb norm ) ,1,['left_anterior_fascicular_block']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are flat in i and inverted in avl this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm voltages are high in limb leads suggesting lvh right bundle branch block initially there is complete right bundle branch block then there is a run of incomplete right bundle branch block ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm right bundle branch block otherwise no definite pathology ,1,['right_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block q wave in v2 old anteroseptal myocardial infarct cannot be excluded leads v4 xxxx show gross artifact ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block left atrial enlargement t wave abnormality in high lateral leads this is non - specific ,1,['left_anterior_fascicular_block']
 premature ventricular contraction ( s ) atrial fibrillation left axis deviation left anterior fascicular block incomplete right bundle branch block non - specific t wave flattening in i and inversion in avl prolonged qt this may be due to a drug effe ,3,"['incomplete_right_bundle_branch_block', 'left_anterior_fascicular_block', 'long_qt']"
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct non - specific st segment depression in avl ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete right bundle branch block no definite pathology ` ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm prolonged pr interval possible left atrial enlargement slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 sinus rhythm t wave are inverted in avl v2 - xxxx and flat in i v6 findings are likely to be due to ischaemic heart disease slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 premature atrial contraction ( s ) sinus arrhythmia left atrial enlargement prolonged pr interval abnormal left axis deviation left anterior fascicular block incomplete right bundle branch block old anteroseptal infarct probable old inferior infarct ,2,"['incomplete_right_bundle_branch_block', 'left_anterior_fascicular_block']"
 sinus rhythm prolonged pr interval left bundle branch block this is most commonly due to ischaemic heart disease ,4,['left_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block q wave in v2 suggesting old anteroseptal infarct non - specific st segment elevation in ii iii avf of uncertain significance ,1,['left_anterior_fascicular_block']
 atrial fibrillation with rapid ventricular response low limb lead voltage incomplete right bundle branch block non - specific st and t wave change ,1,['incomplete_right_bundle_branch_block']
 rhythm is basically sinus rhythm is very irregular suggesting sinus node dysfunction right bundle branch block ,1,['right_bundle_branch_block']
 atrial fibrillation low limb lead voltage right bundle branch block ,1,['right_bundle_branch_block']
 sinus rhythm left axis deviation low limb lead voltage left anterior fascicular block minor non - specific t wave flattening ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal tracing is very similar to that submitted dated xxxx ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus rhythm right bundle branch block possible old inferior infarct ,4,['right_bundle_branch_block']
 premature ventricular contraction ( s ) atrial fibrillation left axis deviation right bundle branch block probable old inferior infarct ,1,['right_bundle_branch_block']
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block no definite pathology ,2,['incomplete_right_bundle_branch_block']
 atrial fibrillation with rapid ventricular response premature ventricular contraction ( s ) low limb lead voltage left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_bundle_branch_block']
 sinus rhythm prolonged pr interval possible left atrial enlargement left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myoca ,1,['left_anterior_fascicular_block']
 sinus tachycardia left axis deviation left anterior fascicular block mild intraventricular conduction delay anterolareral st and t wave change consistent with lv strain or ischaemia ,2,"['left_anterior_fascicular_block', 'intraventricular_conduction_delay']"
 sinus rhythm left axis deviation left anterior fascicular block small r wave in v3 old anteroseptal infarct cannot be excluded ,1,['left_anterior_fascicular_block']
 sinus rhythm voltages are high in chest leads suggesting lvh st segments are depressed in ii iii avf v5 xxxx t wave are flat in limb leads and inverted in v56 this may be due to lv strain or ischaemia prolonged qt this may be due to a drug effect o ,1,['long_qt']
 sinus rhythm incomplete right bundle branch block significance of small q wave in v2 is uncertain ,1,['incomplete_right_bundle_branch_block']
 sinus tachycardia left atrial enlargement borderline left axis with clockwise rotation indicates probable left anterior fascicular block small q wave in i avl and v2 possible old high lateral infarct ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete right bundle branch block t wave are inverted in i avl v5 xxxx non - specific but consistent with myocardial ischaemia slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,2,"['incomplete_right_bundle_branch_block', 'long_qt']"
 sinus rhythm leftward axis incomplete right bundle branch block otherwise normal ecg ,1,['incomplete_right_bundle_branch_block']
 sinus bradycardia incomplete right bundle branch block voltages are high in chest leads suggesting lvh the cause of the bradycardia is not evident ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm grossly prolonged pr interval left axis deviation left anterior fascicular block otherwise no definite pathology ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct ,1,['left_anterior_fascicular_block']
 sinus rhythm possible old antero - septal infarct prolonged qt interval exclude electrolyte disturbance ,1,['long_qt']
 normal demand ventricular pacing underlying atrial rhythm is atrial fibrillation several wide complex non paced complex seen with left bundle branch block configuration these are probably multiform ventricular salvos of two but cannot exclude conduction ,1,['left_bundle_branch_block']
 sinus rhythm minor st and t change prolonged qt query due to medications ,1,['long_qt']
 sinus rhythm minor terminal intraventricular conduction delay normal ecg ,1,['intraventricular_conduction_delay']
 sinus tachycardia ventricular premature complex first degree av block pr interval xxxx seconds st sagging most likely due to digitalis ,1,['first_degree_av_block']
 atrial fibrillation with moderately rapid ventricular response right bundle branch block clockwise rotation st change in part due to rbbb however change in lead avl and lateral chest leads suggest left ventricular strain ,1,['right_bundle_branch_block']
 sinus rhythm left anterior fascicular block left ventricular hypertrophy on voltages antero - lateral st and t change consistent with early left ventricular strain ,1,['left_anterior_fascicular_block']
 sinus rhythm left anterior fascicular block st and t change in lead iii and avf query early left ventricular strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete right bundle branch block ,5,['incomplete_right_bundle_branch_block']
 sinus rhythm voltages are high in limb leads suggesting lvh incomplete right bundle branch block borderline left axis deviation ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm borderline left axis deviation right bundle branch block q wave in v2 a small old anteroseptal infarct cannot be excluded voltages are high in limb leads suggesting lvh ,1,['right_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i and inversion in avl ,2,['left_anterior_fascicular_block']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 atrial fibrillation with rapid ventricular response rightward axis right bundle branch block ,1,['right_bundle_branch_block']
 sinus rhythm t wave are inverted in ii iii avf v2 - xxxx t wave are low or flat in i avl findings are likely to be due to ischaemic heart disease subendocardial infarct of uncertain age is a possibility prolonged qt this may be due to a drug ef ,1,['long_qt']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in v4 xxxx t wave are low in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm prolonged pr interval left anterior fascicular block right bundle branch block compared with tracing of xxxx trifascicular block persists ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'trifascicular_block']"
 sinus rhythm left axis deviation right bundle branch block minor non - specific st segment depression in lateral leads q wave in v2 suggest possible old anteroseptal infarct ,1,['right_bundle_branch_block']
 frequent premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block trifascicular block compared with tracing of xxxx it is very similar ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'trifascicular_block']"
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block q wave in v2 xxxx consistent with old anterior infarct ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus rhythm and junctional rhythm non - specific t wave flattening in i avl v5 xxxx slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 sinus rhythm voltages in limb leads are at upper limit left axis deviation left anterior fascicular block incomplete right bundle branch block ,2,"['incomplete_right_bundle_branch_block', 'left_anterior_fascicular_block']"
 premature ventricular contraction ( s ) atrial fibrillation incomplete right bundle branch block t wave are inverted in v2 xxxx st segments are depressed in v1 - xxxx findings are likely to be due to ischaemic heart disease the age of the change is uncert ,1,['incomplete_right_bundle_branch_block']
 premature ventricular contraction ( s ) sinus rhythm compared with tracing of xxxx it is not significantly changed bifascicular block and evidence of old anterior infarct persist ,1,['bifascicular_block']
 premature ventricular contraction ( s ) sinus rhythm incomplete right bundle branch block ,4,['incomplete_right_bundle_branch_block']
 sinus rhythm right bundle branch block non - specific st and t wave change ,2,['right_bundle_branch_block']
 sinusbradykardi extrem vänster el - axel ospecifikt skänkelblock avvikande qrs ( t ) förlopp anteroseptal infarkt ålder ej bestämmbar inferior infarkt ålder ej bestämmbarconsensus label derived from { imi xxxx asmi xxxx ivcd xxxx 0} { imi xxxx asmi xxxx lvh xxxx isc_ xxxx ivcd xxxx 0} { imi xxxx asmi xxxx lvh xxxx isc_ xxxx ivcd xxxx 0} ,1,['intraventricular_conduction_delay']
 sinus rhythm premature atrial contraction ( s ) left axis deviation left anterior fascicular block voltages in limb leads are at upper limit ,1,['left_anterior_fascicular_block']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block prolonged qt this may be due to a drug effect or an electrolyte disturbance ,2,"['left_anterior_fascicular_block', 'long_qt']"
 sinus rhythm incomplete right bundle branch block this is probably a normal variant otherwise normal ecg edit norm xxxx irbbb rsiii avf tnegiii ( norm xxxx irbbb ) ,1,['incomplete_right_bundle_branch_block']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm incomplete right bundle branch block no definite pathology edit norm xxxx irbbb ( norm xxxx irbbb ) ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,2,"['left_anterior_fascicular_block', 'long_qt']"
 premature atrial contraction ( s ) sinus rhythm slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,2,['long_qt']
 sinus rhythm prolonged pr interval possible left atrial enlargement prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v4 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 premature atrial contractions with aberrant conduction bigeminy sinus rhythm incomplete right bundle branch block prolonged qt this may be due to a drug effect or an electrolyte disturbance ,3,"['incomplete_right_bundle_branch_block', 'aberrant_condution', 'long_qt']"
 sinus tachycardia rightward axis possible left posterior fascicular block incomplete right bundle branch block ,2,"['incomplete_right_bundle_branch_block', 'left_posterior_fascicular_block']"
 atrial fibrillation left axis deviation left anterior fascicular block st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 premature atrial contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm minor non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia cannot be excluded slightly prolonged qt suggest exclude hypokalaemia ,1,['long_qt']
 premature atrial contraction ( s ) sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block st segments are depressed in i avl t wave are inverted in ii iii avf v4 xxxx findings are likel ,1,['left_anterior_fascicular_block']
 sinus rhythm frequent premature atrial contraction ( s ) undetermined axis incomplete right bundle branch block qrs ( t ) contour abnormality consider inferior myocardial damage st and t abnormality consider anterior ischemia or left ventricular stra ,1,['incomplete_right_bundle_branch_block']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased r ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'trifascicular_block']"
 sinus rhythm premature atrial contractions with aberrant conduction tiny r wave in v2 xxxx suggesting anteroseptal infarct probably old t wave are inverted in i avl v4 xxxx findings are likely to be due to ischaemic heart disease they may represen ,1,['aberrant_condution']
 sinus rhythm incomplete right bundle branch block voltages are high in chest leads suggesting lvh st segments are depressed in i avl v6 this may be due to lv strain or ischaemia ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm incomplete right bundle branch block q wave in ii iii avf st segments are depressed in i avl t wave are low or flat in limb leads and v4 xxxx consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['incomplete_right_bundle_branch_block']
 premature atrial contraction ( s ) sinus rhythm low limb lead voltage incomplete right bundle branch block st segments are depressed in ii iii avf t wave are inverted in v2 xxxx and flat in limb leads and v5 xxxx compared with tracing of xxxx it ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal t wave are flat in ii and inverted in iii avf inferior myocardial ischaemia is likely ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus arrhythmia left axis deviation low limb lead voltage left anterior fascicular block ,1,['left_anterior_fascicular_block']
 sinus rhythm minor non - specific t abnormality prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 sinus rhythm r - s transition zone in v leads displaced to the right incomplete right bundle branch block possible right ventricular hypertrophy deep but narrow q wave in i avl v2 are of uncertain significance but may be due to septal hypertrophy ,1,['incomplete_right_bundle_branch_block']
 premature ventricular contraction ( s ) sinus tachycardia low limb lead voltage left bundle branch block ,1,['left_bundle_branch_block']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal infarct st segments are depressed in i avl v6 t wave ar ,1,['left_anterior_fascicular_block']
 sinus rhythm minor non - specific st and t wave change prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 premature ventricular contraction ( s ) sinus rhythm non - specific intraventricular block of lbbb type ,1,['left_bundle_branch_block']
 atrial fibrillation with rapid ventricular response incomplete right bundle branch block non - specific st and t wave change ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm incomplete right bundle branch block non - specific t wave change ,1,['incomplete_right_bundle_branch_block']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['left_anterior_fascicular_block']
 sinus rhythm right atrial enlargement left axis deviation incomplete right bundle branch block ,1,['incomplete_right_bundle_branch_block']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left atrial enlargement left axis deviation incomplete right bundle branch block ,1,['incomplete_right_bundle_branch_block']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v4 xxxx myocardial ischaemia is likely prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['long_qt']
 sinus rhythm borderline left axis deviation right bundle branch block possible old inferior myocardial infarct ,1,['right_bundle_branch_block']
 sinus tachycardia premature ventricular contraction ( s ) left atrial enlargement left axis deviation right bundle branch block old inferior infarct ,1,['right_bundle_branch_block']
 sinus arrhythmia left axis deviation left anterior fascicular block ,1,['left_anterior_fascicular_block']
 sinus tachycardia left axis deviation left anterior fascicular block incomplete right bundle branch block ,2,"['incomplete_right_bundle_branch_block', 'left_anterior_fascicular_block']"
 sinus rhythm prolonged pr interval incomplete right bundle branch block ,2,['incomplete_right_bundle_branch_block']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block st segments are depressed in i ii avl v5 xxxx t wave are flat in these leads this may be due to lv strain or ischa ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl v5 xxxx t wave are low or inverted in these leads this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus rhythm voltages in limb leads are at upper limit left axis deviation left anterior fascicular block ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in v4 xxxx t wave are flat in ii v4 xxxx and inverted in iii avf v3 findings are likely to be due to ischaemic heart disease the age of the change is un ,1,['left_anterior_fascicular_block']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval right bundle branch block ,1,['right_bundle_branch_block']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are low in i and inverted in avl this may be due to lv strain or ischaemia ,1,['left_anterior_fascicular_block']
 sinus arrhythmia voltages are high in chest leads suggesting lvh st segments are depressed in i ii v5 xxxx t wave are low or flat in limb leads and v4 xxxx myocardial ischaemia is likely prolonged qt this may be due to a drug effect or an electrol ,1,['long_qt']
 sinus rhythm abnormal left axis deviation left anterior fascicular block ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block minor non - specific t wave flattening in ii v3 - xxxx ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation left anterior fascicular block incomplete right bundle branch block ,8,"['incomplete_right_bundle_branch_block', 'left_anterior_fascicular_block']"
 regular rhythm no definite p wave found rhythm is probably junctional left anterior fascicular block right bundle branch block bifascicular block patient may be at increased risk of developing complete av block ,4,"['third_degree_av_block', 'right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus rhythm intravenricular conduction delay of left bundle branch block type left atrial abnormality cannot rule out antero - septal infarct ,1,['left_bundle_branch_block']
 sinus rhythm borderline left axis deviation right bundle branch block ,3,['right_bundle_branch_block']
 sinus rhythm borderline left atrial abnormality leftward axis right bundle branch block ,1,['right_bundle_branch_block']
 sinus rhythm borderline first degree av block pr interval of xxxx seconds possible old inferior infarct minor terminal intraventricular conduction delay no ecg evidence of recent ischaemia ,2,"['first_degree_av_block', 'intraventricular_conduction_delay']"
 sinus rhythm ventricular premature complex left anterior fascicular block minor qt prolongation ,1,['left_anterior_fascicular_block']
 sinus rhythm ventricular premature complex left atrial enlargement left anterior fascicular block minor st change consistent with digitalis effect ,1,['left_anterior_fascicular_block']
 sinus rhythm first degree av block pr interval xxxx seconds apart from first degree block normal ecg ,1,['first_degree_av_block']
 sinusrhythmus rechtstyp periphere niederspannung rechtsschenkelblock xxxx unbestätigter bericht edit rvh xxxx crbbb lpfb ( rvh xxxx crbbb lpfb ) ,1,['left_posterior_fascicular_block']
 sinus rhythm left anterior fascicular block otherwise normal ecg ,3,['left_anterior_fascicular_block']
 sinus tachycardia borderline left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_bundle_branch_block']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block qs complex in v2 xxxx q wave in v4 consistent with old anterior myocardial infarct ,1,['incomplete_right_bundle_branch_block']
 sinus rhythm incomplete right bundle branch block st and t abnormality in inferior and anterolateral leads likely causes include ischaemia ,1,['incomplete_right_bundle_branch_block']
 premature ventricular contraction ( s ) sinus arrhythmia left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal edit imi xxxx crbbb lafb ( imi xxxx crbbb lafb ) ,3,"['right_bundle_branch_block', 'left_anterior_fascicular_block', 'bifascicular_block']"
 sinus rhythm prolonged pr interval left anterior fascicular block right bundle branch block this patient has trifascicular block and may be at increased risk of developing complete av block ,4,"['third_degree_av_block', 'right_bundle_branch_block', 'left_anterior_fascicular_block', 'trifascicular_block']"
 sinus rhythm left axis deviation incomplete left bundle branch block non - specific st and t wave change in i avl ,2,['incomplete_left_bundle_branch_block']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct cannot ,1,['left_anterior_fascicular_block']
 sinus rhythm left axis deviation non - specific intraventricular delay voltages are high in chest leads suggesting lvh q wave small r wave and st segment elevation in v2 xxxx suggesting anteroseptal myocardial infarct of uncertain age possibly recen edit asmi xxxx lvh xxxx isc_ sokolow xxxx ( asmi xxxx lvh xxxx isc_ lafb ) ,1,['left_anterior_fascicular_block']
 premature atrial contraction ( s ) sinus rhythm left axis deviation low limb lead voltage left anterior fascicular block non - specific st and t wave change in inferolateral leads ,1,['left_anterior_fascicular_block']
