statement,occurences,proposed label
 atrial fibrillation with rapid ventricular response left axis deviation incomplete left bundle branch block poor progression of r wave in anterior chest leads consistent with old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm prolonged pr interval left axis deviation q wave in ii iii avf v3 - xxxx st segments are elevated in these leads t wave are inverted in i avl v6 consistent with inferolateral and anterior myocardial infarct which may be recent ,1,['anterior_infarct']
 premature atrial contraction ( s ) sinus rhythm qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm incomplete left bundle branch block qs complex in v2 and tiny r wave in v3 suggesting anteroseptal myocardial infarct st segments are depressed in v4 xxxx t wave are generally low findings are likely to be due to ischaemic heart ,1,['anteroseptal_infarct']
 sinus rhythm right axis deviation right bundle branch block q wave and t wave inversion in ii iii avf consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm poor anteroseptal r progression but no definite evidence of prior infarct in this region diffuse nonspecific st and t abnormality ischaemia is a possible cause but also consider electrolyte disturbance metabolic and other systemic causes ,1,['generic_infarct']
 sinus rhythm voltages are high in limb leads suggesting lvh q wave in v2 suggesting anteroseptal infarct of uncertain age st segments are depressed in i ii avl v4 xxxx t wave are low or flat in these leads non - specific but consistent with myocar ,1,['anteroseptal_infarct']
 atrial fibrillation non - specific intraventricular block qs complex in v2 - xxxx consistent with old anterior myocardial infarct st segments are depressed in iii avf t wave are inverted in ii iii avf v6 consistent with inferior myocardial ischaem ,1,['anterior_infarct']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct st segments are depresse ,1,['anteroseptal_infarct']
 sinus rhythm qs complex in v2 xxxx and q wave in v4 consistent with old anterior myocardial infarct q wave in i avl suggest possible old lateral infarct ,2,"['anterior_infarct', 'lateral_infarct']"
 sinus rhythm left atrial enlargement left ventricular hypertrophy st and t abnormality consider anterolateral ischemia or left ventricular strain possible old inferior infarct edit imi xxxx lvh xxxx isc_ sokolow xxxx ( imi xxxx lvh xxxx isc_ ) ,1,['inferior_infarct']
 sinus rhythm qs complex in v2 old anteroseptal infarct cannot be excluded ,2,['anteroseptal_infarct']
 sinus rhythm non - specific intraventricular block st segments are depressed in i ii avl v4 xxxx t wave are flat in i v4 xxxx and inverted in avl this may be due to lv strain or ischaemia possible old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm anterior st and t wave change consistent with ischaemia possible old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm left atrial enlargement left axis deviation q wave and t wave inversion in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i avl v6 ,1,['inferior_infarct']
 sinus arrhythmia q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm premature ventricular contraction ( s ) bigeminy left axis deviation voltages are high in limb leads suggesting lvh poor progression of r wave in anterior chest leads suggesting old anterior myocardial infarct non - specific st and t wave ch ,1,['anterior_infarct']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct ,3,['anteroseptal_infarct']
 sinus tachycardia possible old inferior myocardial infarct otherwise no definite pathology ,1,['inferior_infarct']
 sinus rhythm qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct ,3,['anteroseptal_infarct']
 sinus rhythm premature atrial contraction ( s ) incomplete right bundle branch block possible old inferior infarct non - specific t wave flattening in i avl v6 ,1,['inferior_infarct']
 sinus rhythm q wave in v2 and qs complex in v3 consistent with old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm prolonged pr interval left axis deviation qs complex in and st segment elevation in ii iii avf v2 - xxxx consistent with anterior and inferolateral myocardial infarcts which appear recent ,1,['inferolateral_infarct']
 sinus rhythm prolonged pr interval q wave in ii iii avf consistent with old inferior myocardial infarct minor non - specific t wave flattening in i avl ,1,['inferior_infarct']
 premature ventricular contraction ( s ) sinus tachycardia voltages are high in chest leads suggesting lvh qs complex in v2 and small r wave in v3 suggesting old anteroseptal myocardial infarct non - specific t wave inversion in i avl ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct st segments are depressed in i avl v4 xxxx this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation left anterior fascicular block q wave in v2 old anteroseptal myocardial infarct cannot be excluded leads v4 xxxx show gross artifact ,1,['anteroseptal_infarct']
 sinus tachycardia premature atrial contraction ( s ) st segments are depressed in v4 xxxx t wave are flat or slightly inverted in limb leads and v4 xxxx q wave in ii iii avf consistent with ischaemic heart disease with old inferior myocardial infarcti ,1,['inferior_infarct']
 sinus tachycardia st segments are depressed in i ii avl v5 xxxx t wave are inverted in i ii avl v4 xxxx findings are likely to be due to ischaemic heart disease small r wave in v3 suggests possible old anteroseptal infarct ,1,['anteroseptal_infarct']
 atrial fibrillation qs complex in v2 - xxxx q wave in v6 t wave are inverted in i avl v2 - xxxx consistent with anterior and lateral myocardial infarct probably old ,1,['lateral_infarct']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation q wave in v2 consistent with old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i avl v4 xxxx this may be due t ,1,['anteroseptal_infarct']
 sinus tachycardia left axis deviation st segments are elevated and t wave inverted in v1 xxxx consistent with anteroseptal myocardial infarct which appears recent ,1,['anteroseptal_infarct']
 sinus rhythm non - specific intraventricular block q wave in v1 - xxxx consistent with old anterior myocardial infarct ,1,['anterior_infarct']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct non - specific st segment depression in avl ,1,['anteroseptal_infarct']
 sinus rhythm prolonged pr interval non - specific intraventricular block possible old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm qs complex in v2 and q wave in v3 consistent with old anteroseptal myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 sinus rhythm r - s transition zone in v leads displaced to the right t wave are inverted in i ii avl v2 - xxxx findings are likely to be due to ischaemic heart disease they may represent subendocardial infarct of uncertain age edit injas injal sokolow xxxx ( injas injal ) ,1,['generic_infarct']
 atrial fibrillation borderline left axis deviation q wave in v2 xxxx consistent with old anterior myocardial infarct possible old inferior myocardial infarct st segments are depressed in i avl v6 t wave are flat in i and inverted in avl v ,2,"['anterior_infarct', 'inferior_infarct']"
 sinus rhythm st segments are slightly depressed in i avl v4 xxxx t wave are flat in these leads this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct cannot be excluded ,1,['anteroseptal_infarct']
 atrial fibrillation premature ventricular contraction ( s ) qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal infarct non - specific st and t wave change in i ii v6 ,1,['anteroseptal_infarct']
 premature atrial contraction ( s ) sinus arrhythmia left atrial enlargement prolonged pr interval abnormal left axis deviation left anterior fascicular block incomplete right bundle branch block old anteroseptal infarct probable old inferior infarct ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 atrial fibrillation with rapid ventricular response probable old anteroseptal and inferior myocardial infarcts ,1,['inferior_infarct']
 sinus rhythm borderline left ventricular hypertrophy anterolateral st and t wave change which suggest myocardial ischaemia or non q wave infarct edit injas xxxx lvh xxxx isc sokolow xxxx ( injan injas lvh xxxx ) ,1,['generic_infarct']
 sinus rhythm acute inferolateral infarct with true posterior involvement ,1,['inferolateral_infarct']
 sinus rhythm left atrial enlargement left axis deviation extensive anterior infarct probably old non - specific t wave flattening in inferior leads ,1,['anterior_infarct']
 sinus rhythm left atrial enlargement left axis deviation extensive anterior infarct probably old t wave flattening in inferior leads compared with tracing of xxxx it is very similar slight differences in chest leads may be positional ,1,['anterior_infarct']
 atrial fibrillation q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i v2 - xxxx t wave are low or flat in limb leads and v4 xxxx findings are likely to be due to ischaemic heart disease and digit ,1,['inferior_infarct']
 sinus tachycardia low limb lead voltage small r wave in v2 xxxx old anteroseptal infarct cannot be excluded t wave are flat or slightly inverted in limb leads an non - specific but consistent with myocardial ischaemia there is much artifact which could ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation left anterior fascicular block q wave in v2 suggesting old anteroseptal infarct non - specific st segment elevation in ii iii avf of uncertain significance ,1,['anteroseptal_infarct']
 sinus bradycardia q wave in ii iii avf consistent with old inferior myocardial infarct the cause of the bradycardia is not evident ,1,['inferior_infarct']
 sinus rhythm right bundle branch block possible old inferior infarct ,4,['inferior_infarct']
 sinus rhythm low limb lead voltage tiny r wave in v2 xxxx old anteroseptal infarct cannot be excluded minor non - specific st segment depression in v5 xxxx edit asmi xxxx ( asmi xxxx ) ,1,['anteroseptal_infarct']
 premature ventricular contraction ( s ) atrial fibrillation left axis deviation right bundle branch block probable old inferior infarct ,1,['inferior_infarct']
 sinus rhythm st segments are elevated in v2 xxxx t wave are inverted in i avl v2 - xxxx tiny r wave in v2 qs complex in v3 xxxx consistent with anterior myocardial infarct of uncertain age ,1,['anterior_infarct']
 premature ventricular contraction ( s ) sinus tachycardia left axis deviation old anterior myocardial infarct possible old inferior myocardial infarct ,2,"['anterior_infarct', 'inferior_infarct']"
 sinus rhythm tiny r wave in v2 xxxx suggesting old anterior infarct otherwise normal ecg ,1,['anterior_infarct']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed and t wave flat in v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['inferior_infarct']
 sinus rhythm left axis deviation left anterior fascicular block small r wave in v3 old anteroseptal infarct cannot be excluded ,1,['anteroseptal_infarct']
 sinus tachycardia qs complex in v2 and small r wave in v3 suggesting old anteroseptal myocardial infarct st segments are depressed in i v3 - xxxx this may be due to myocardial ischaemia aggravated by tachycardia ,1,['anteroseptal_infarct']
 atrial fibrillation with rapid ventricular response low limb lead voltage non - specific intraventricular delay old anterior and inferolateral infarcts ,1,['inferolateral_infarct']
 sinus rhythm left axis deviation qs complex in v2 xxxx st segments are elevated in v2 - xxxx consistent with anterior myocardial infarct possibly recent q wave in ii iii avf consistent with old inferior myocardial infarct ,2,"['anterior_infarct', 'inferior_infarct']"
 sinus tachycardia left atrial enlargement borderline left axis with clockwise rotation indicates probable left anterior fascicular block small q wave in i avl and v2 possible old high lateral infarct ,1,['lateral_infarct']
 sinus rhythm voltages are high in limb leads suggesting lvh possible old inferior infarct ,1,['inferior_infarct']
 sinus rhythm qs complex in v2 xxxx suggesting old anteroseptal myocardial infarct there is no definite ecg evidence to suggest pericarditis ,1,['anteroseptal_infarct']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct q wave in v2 old anteroseptal infarct cannot be excluded ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct ,1,['anteroseptal_infarct']
 sinus rhythm q wave in v2 old anteroseptal infarct cannot be excluded otherwise no definite pathology ,1,['anteroseptal_infarct']
 sinus rhythm qrs ( t ) contour abnormality consistent with anteroseptal infarct age undetermined ,1,['anteroseptal_infarct']
 sinus rhythm evolving inferior infarct with apical envolvement ,1,['inferior_infarct']
 sinus rhythm possible old antero - septal infarct prolonged qt interval exclude electrolyte disturbance ,1,['anteroseptal_infarct']
 sinus rhythm pr interval slightly prolonged possible old inferior infarct non - specific st and t change in infero - lateral leads ,1,['inferior_infarct']
 sinus rhythm antero - septal q wave infarct which is probabl old infero - lateral t wave inversion consistent with ischaemia ,1,['generic_infarct']
 sinus rhythm q wave tiny r wave and st segment elevation in v2 xxxx t wave are inverted in i avl v3 - xxxx appearances are consistent with anterior myocardial infarct which may be recent suggest urgent cardiological review ,1,['anterior_infarct']
 sinus rhythm compared with tracing of earlier today t wave are a little lower in lateral chest leads this is of doubtful significance old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm possible left atrial enlargement q wave in ii iii avf t wave are low or flat in these leads and v5 xxxx consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,2,['anteroseptal_infarct']
 sinus rhythm borderline left axis deviation right bundle branch block q wave in v2 a small old anteroseptal infarct cannot be excluded voltages are high in limb leads suggesting lvh ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal infarct ,1,['anteroseptal_infarct']
 sinus rhythm low limb lead voltage non - specific intraventricular delay q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm st segments are depressed in iii v2 xxxx this is of uncertain significance there is slight st segment elevation in i avl v6 and the possibility of recent ischaemia or early infarct cannot be excluded suggest enzyme studies and repeat ,1,['generic_infarct']
 atrial fibrillation with rapid ventricular response low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm t wave are inverted in ii iii avf v2 - xxxx t wave are low or flat in i avl findings are likely to be due to ischaemic heart disease subendocardial infarct of uncertain age is a possibility prolonged qt this may be due to a drug ef ,1,['generic_infarct']
 sinus rhythm tiny r wave in v2 xxxx old anteroseptal myocardial infarct cannot be excluded ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation right bundle branch block minor non - specific st segment depression in lateral leads q wave in v2 suggest possible old anteroseptal infarct ,1,['anteroseptal_infarct']
 sinus rhythm borderline left axis deviation low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block q wave in v2 xxxx consistent with old anterior infarct ,1,['anterior_infarct']
 premature ventricular contraction ( s ) sinus rhythm compared with tracing of xxxx it is not significantly changed bifascicular block and evidence of old anterior infarct persist ,1,['anterior_infarct']
 premature atrial contractions sinus rhythm small inferior q wave noted - no definite evidence for previous infarct ,1,['generic_infarct']
 atrial fibrillation left ventricular hypertrophy qs complex in v2 old anteroseptal infarct cannot be excluded st segments are depressed and t wave inverted in i ii avl v4 xxxx this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
 atrial fibrillation with rapid ventricular response left axis deviation non - specific intraventricular delay left ventricular hypertrophy qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change in la ,1,['anteroseptal_infarct']
 sinus rhythm q wave in ii iii avf are probably normal old inferior infarct cannot be entirely excluded ,1,['inferior_infarct']
 sinus rhythm q wave in ii iii avf t wave are low or flat in ii v5 xxxx and inverted in iii avf consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm prolonged pr interval qs complex in v2 xxxx consistent with anteroseptal myocardial infarct probably old q wave in ii iii avf v4 xxxx st segments are depressed in v5 xxxx consistent with old inferolateral myocardial infarct ,2,"['anteroseptal_infarct', 'inferolateral_infarct']"
 sinus rhythm st segments are depressed in i ii v2 - xxxx t wave are low or flat in these leads non - specific but consistent with myocardial ischaemia and digitalis effect possible old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm premature ventricular contraction ( s ) prolonged pr interval q wave in ii iii avf st segments are depressed in i avl v2 - xxxx t wave are low or flat throughput consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['inferior_infarct']
 sinus tachycardia r - s transition zone in v leads displaced to the left small r wave in v4 xxxx an old lateral infarct cannot be excluded the unusual progression of r wave in chest leads has been confirmed by repeat tracing ,1,['lateral_infarct']
 sinus rhythm possible left atrial enlargement q wave in ii iii avf consistent with old inferior myocardial infarct qs complex in v2 old anteroseptal infarct cannot be excluded ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 sinus rhythm prolonged pr interval low limb lead voltage tiny r wave in v2 xxxx old anteroseptal infarct cannot be excluded ,1,['anteroseptal_infarct']
 sinus bradycardia the bradycardia may be due to beta - blocker therapy q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm left atrial enlargement otherwise no definite pathology edit lao alter acute myocardial infarct nicht auszuschließen ( asmi xxxx lao ) ,1,['generic_infarct']
 sinus rhythm prolonged pr interval non - specific intraventricular delay q wave in ii iii avf t wave are inverted in ii iii avf v4 xxxx and flat in i avl consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['inferior_infarct']
 premature atrial contraction ( s ) sinus rhythm t wave are inverted in ii iii avf v2 - xxxx st segments are depressed in i avl findings are likely to be due to ischaemic heart disease subendocardial infarct of uncertain age cannot be excluded ,1,['generic_infarct']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct q wave and tiny r wave in v3 - xxxx suggesting old antero - lateral infarct ,2,"['inferior_infarct', 'anterolateral_infarct']"
 sinus rhythm qs complex in v2 and tiny r wave in v3 t wave are slightly inverted in i ii iii avf v2 - xxxx consistent with ischaemic heart disease with probable old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm voltages are high in limb leads suggesting lvh probable old inferior infarct non - specific t wave flattening in v5 xxxx ,1,['inferior_infarct']
 sinus tachycardia qs complex and st segment elevation in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age st segments are depressed in i ii avl t wave are inverted in i avl and low or flat in v4 xxxx findings are likel ,1,['anteroseptal_infarct']
 premature ventricular contraction ( s ) sinus rhythm tiny r wave and st segment elevation in v2 xxxx suggesting anteroseptal myocardial infarct of uncertain age st segments are depressed in i avl t wave are inverted in i ii avl v4 xxxx findings are ,1,['anteroseptal_infarct']
 sinus rhythm premature atrial contractions with aberrant conduction tiny r wave in v2 xxxx suggesting anteroseptal infarct probably old t wave are inverted in i avl v4 xxxx findings are likely to be due to ischaemic heart disease they may represen ,1,['anteroseptal_infarct']
 sinus bradycardia q wave in ii iii avf t wave are low or flat in limb leads and v4 xxxx consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm incomplete right bundle branch block q wave in ii iii avf st segments are depressed in i avl t wave are low or flat in limb leads and v4 xxxx consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm compared with tracing of xxxx t wave now appear normal old inferior myocardial infarct as before ,1,['inferior_infarct']
 premature ventricular contraction ( s ) sinus rhythm non - specific intraventricular delay q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change in lateral leads ,1,['inferior_infarct']
 sinus rhythm low limb lead voltage qs complex in v2 and small r wave in v3 suggesting old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i ii avl v5 xxxx this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
 sinus rhythm old inferior infarct minor t wave flattening qt prolongation this may be due to a drug effect or an electrolyte disturbance ,1,['inferior_infarct']
 sinus rhythm right atrial enlargement old inferior infarct cannot be excluded otherwise normal ecg ,1,['inferior_infarct']
 sinus rhythm qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct st segments are depressed in v5 xxxx t wave are low or flat in i v5 xxxx this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
 premature atrial contraction ( s ) sinus rhythm voltages are high in limb leads suggesting lvh qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i ii avl v4 xxxx t wave are low in these leads ,1,['anteroseptal_infarct']
 sinus rhythm low voltage q wave and st segment elevation in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age if the infarct is old a ventricular aneurysm may be present ,1,['anteroseptal_infarct']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal infarct st segments are depressed in i avl v6 t wave ar ,1,['anteroseptal_infarct']
 sinus tachycardia tiny r wave in v2 xxxx old anteroseptal infarct cannot be excluded otherwise normal ecg ,1,['anteroseptal_infarct']
 sinus rhythm st segments are depressed in ii iii avf t wave are flat or slightly inverted in these leads inferior myocardial ischaemia is likely q wave in ii iii avf are narrow and probably normal but old inferior infarct cannot be entirely exc ,1,['inferior_infarct']
 sinus rhythm low limb lead voltage anteroseptal infarct probably old ,1,['anteroseptal_infarct']
 sinus rhythm low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,3,['inferior_infarct']
 sinus rhythm old inferior infarct compared with tracing of xxxx t wave now slightly inverted in v4 xxxx findings are likely to be due to ischaemic heart disease ,1,['inferior_infarct']
 sinus rhythm left ventricular hypertrophy st segments are depressed in i ii avl v3 - xxxx t wave are inverted in these leads this may be due to lv strain or ischaemia subendocardial infarct of uncertain age cannot be excluded ,1,['generic_infarct']
 sinus rhythm qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct non - specific t wave flattening in i avl v4 xxxx ,1,['anteroseptal_infarct']
 rhythm is atrial tachycardia with xxxx av block this is difficult to discern except in lead v1 left axis deviation qs complex in v2 xxxx consistent with old anterior myocardial infarct non - specific st and t wave change ,1,['anterior_infarct']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm prolonged pr interval q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed and t wave low in v5 xxxx non - specific but consistent with myocardial ischaemia ,1,['inferior_infarct']
 sinus rhythm t wave show terminal inversion in v3 xxxx this is likely to be due to myocardial ischaemia and early infarct is possible suggest enzyme studies and repeat tracing edit injas xxxx diskrete veränderungen ( injas xxxx ) ,1,['generic_infarct']
 sinus rhythm borderline left axis deviation right bundle branch block possible old inferior myocardial infarct ,1,['inferior_infarct']
 sinus tachycardia qs complex in v2 suggesting old anteroseptal infarct otherwise no definite pathology ,1,['anteroseptal_infarct']
 atrial fibrillation left axis deviation qs complex in v2 xxxx consistent with old anterior myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i avl v5 xxxx t wave are i ,2,"['anterior_infarct', 'inferior_infarct']"
 sinus tachycardia premature ventricular contraction ( s ) left atrial enlargement left axis deviation right bundle branch block old inferior infarct ,1,['inferior_infarct']
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i avl v6 t wave are flat in i v6 and inverted in avl this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation non - specific intraventricular block qs complex in v2 xxxx consistent with anterior myocardial infarct probably old ,1,['anterior_infarct']
 sinus rhythm st segments are depressed in i avl t wave are inverted in i avl and flat in ii v4 xxxx rather prominent q wave in i ii avl consistent with lateral myocardial ischaemia or old infarct ,1,['generic_infarct']
 sinus rhythm qs complex in v2 xxxx consistent with anterior myocardial infarct of uncertain age st segments are depressed in i ii v5 xxxx t wave are low in these leads this may be due to lv strain or ischaemia ,1,['anterior_infarct']
 sinus rhythm q wave in v1 - v4 indicate old anteroseptal infarct small q wave in ii iii and avf suggests the damage extends to the inferior or that there has been separate inferior infarct ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 sinus rhythm st and t abnormality in anterolateral leads including slight st elevation in v5 and xxxx possible causes include acute ischaemia progress trace advised to exclude acute antero - lateral infarct ,1,['lateral_infarct']
 sinus rhythm old infero - posterior infarct ,1,['inferoposterior_infarct']
 sinus rhythm intravenricular conduction delay of left bundle branch block type left atrial abnormality cannot rule out antero - septal infarct ,1,['anteroseptal_infarct']
 sinus rhythm borderline first degree av block pr interval of xxxx seconds possible old inferior infarct minor terminal intraventricular conduction delay no ecg evidence of recent ischaemia ,1,['inferior_infarct']
 sinus rhythm old infero - posterior infarct anterior t abnormality ischaemia is a likely cause ,1,['inferoposterior_infarct']
 atrial flutter with xxxx av block probable old inferior myocardial infarct probable old anteroseptal myocardial infarct mild non - specific intraventricular delay ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl q wave in v2 st segments are elevated in v2 xxxx anteroseptal myocardial infarct of uncertain age cannot be excluded ,1,['anteroseptal_infarct']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block qs complex in v2 xxxx q wave in v4 consistent with old anterior myocardial infarct ,1,['anterior_infarct']
 premature atrial contraction ( s ) sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 premature atrial contraction ( s ) sinus rhythm q wave in v2 suggesting old anteroseptal myocardial infarct ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh non - specific t wave flattening in i avl v6 poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct cannot ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation non - specific intraventricular delay voltages are high in chest leads suggesting lvh q wave small r wave and st segment elevation in v2 xxxx suggesting anteroseptal myocardial infarct of uncertain age possibly recen edit asmi xxxx lvh xxxx isc_ sokolow xxxx ( asmi xxxx lvh xxxx isc_ lafb ) ,1,['anteroseptal_infarct']
 premature atrial contraction ( s ) left axis deviation non - specific intraventricular block left ventricular hypertrophy qs complex in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age st segments are depressed and t wave inver ,1,['anteroseptal_infarct']
 premature atrial contractions bigeminy sinus rhythm q wave in ii iii avf suggesting old inferior myocardial infarct st segments are depressed in i ii avf v5 xxxx t wave are inverted in i avl and flat in v5 xxxx non - specific but consistent with ,1,['inferior_infarct']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy q wave in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i ,1,['anteroseptal_infarct']
 atrial fibrillation left axis deviation left anterior fascicular block qs complex in v2 - xxxx consistent with old anterolateral infarct ,1,['anterolateral_infarct']
 sinus rhythm q wave in ii iii avf are probably normal old inferior infarct cannot be entirely excluded minor non - specific st segment depression in v5 xxxx ,1,['inferior_infarct']
 sinus rhythm widespread small q wave in anterolateral and inferior leads these probably reflect ventricular septal activation and not previous infarct otherwise normal ecg ,1,['generic_infarct']
 sinus rhythm q wave in xxxx 3and avf consistent with inferior infarct of undetermined age non - specific st and t wave change ,1,['inferior_infarct']
 sinus rhythm prolonged pr interval q wave in ii iii avf t wave are flat in i avl v5 xxxx and inverted in ii iii avf consistent with ischaemic heart disease with old inferior myocardial infarct ,1,['inferior_infarct']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block st elevation v2 - xxxx cant exclude recent damage progress trace advised to rule out recent infarct ,1,['generic_infarct']
 sinus rhythm qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation left anterior fascicular block old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific st and t wave change in i avl tracing is similar to that of xxxx ,2,"['inferior_infarct', 'anteroseptal_infarct']"
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 this is probably normal but old anteroseptal infarct cannot be entirely excluded ,1,['anteroseptal_infarct']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct t wave are flat in limb leads and v6 this may be due to lv strain or ischaemia ,1,['anteroseptal_infarct']
