statement,occurences,proposed label
 premature ventricular contraction ( s ) sinus tachycardia borderline left axis deviation non - specific intraventricular delay voltages are high in chest leads suggesting lvh st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischa ,1,['left_axis_deviation']
 sinus rhythm leftward axis incomplete right bundle branch block otherwise normal ecg ,1,['left_axis_deviation']
 sinus rhythm grossly prolonged pr interval left axis deviation left anterior fascicular block otherwise no definite pathology ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block tiny r wave in v2 xxxx suggesting old anteroseptal infarct ,1,['left_axis_deviation']
 sinus rhythm leftward axis ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation ,1,['left_axis_deviation']
 sinus rhythm voltages are high in limb leads suggesting lvh incomplete right bundle branch block borderline left axis deviation ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation right bundle branch block q wave in v2 a small old anteroseptal infarct cannot be excluded voltages are high in limb leads suggesting lvh ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i and inversion in avl ,2,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal infarct ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response rightward axis right bundle branch block ,1,['right_axis_deviation']
 sinus rhythm voltages are high in chest leads suggesting lvh borderline left axis deviation edit lvh xxxx sokolow xxxx ( lvh xxxx ) ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in v4 xxxx t wave are low in limb leads and v4 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation right bundle branch block minor non - specific st segment depression in lateral leads q wave in v2 suggest possible old anteroseptal infarct ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['left_axis_deviation']
 frequent premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block trifascicular block compared with tracing of xxxx it is very similar ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block q wave in v2 xxxx consistent with old anterior infarct ,1,['left_axis_deviation']
 sinus rhythm voltages in limb leads are at upper limit left axis deviation left anterior fascicular block incomplete right bundle branch block ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation non - specific intraventricular delay left ventricular hypertrophy qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change in la ,1,['left_axis_deviation']
 sinus rhythm premature atrial contraction ( s ) left axis deviation left anterior fascicular block voltages in limb leads are at upper limit ,1,['left_axis_deviation']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['left_axis_deviation']
 sinus rhythm left axis deviation voltages are high in chest leads suggesting lvh otherwise no definite pathology ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct q wave and tiny r wave in v3 - xxxx suggesting old antero - lateral infarct ,1,['left_axis_deviation']
 sinus tachycardia rightward axis possible left posterior fascicular block incomplete right bundle branch block ,1,['right_axis_deviation']
 atrial fibrillation left axis deviation left anterior fascicular block st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block st segments are depressed in i avl t wave are inverted in ii iii avf v4 xxxx findings are likel ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased r ,1,['left_axis_deviation']
 sinus rhythm left axis deviation no definite pathology ,10,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal t wave are flat in ii and inverted in iii avf inferior myocardial ischaemia is likely ,1,['left_axis_deviation']
 sinus arrhythmia left axis deviation low limb lead voltage left anterior fascicular block ,1,['left_axis_deviation']
 premature atrial contraction ( s ) premature ventricular contraction ( s ) sinus rhythm left axis deviation non - specific intraventricular block qs complex in v2 xxxx st segments are elevated in v2 xxxx st segments are depressed in ii iii avf v5 xxxx consi ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal infarct st segments are depressed in i avl v6 t wave ar ,1,['left_axis_deviation']
 sinus arrhythmia left axis deviation st segments are depressed in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 rhythm is atrial tachycardia with xxxx av block this is difficult to discern except in lead v1 left axis deviation qs complex in v2 xxxx consistent with old anterior myocardial infarct non - specific st and t wave change ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['left_axis_deviation']
 sinus rhythm right atrial enlargement left axis deviation incomplete right bundle branch block ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left atrial enlargement left axis deviation incomplete right bundle branch block ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation right bundle branch block possible old inferior myocardial infarct ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation qs complex in v2 xxxx consistent with old anterior myocardial infarct q wave in ii iii avf consistent with old inferior myocardial infarct st segments are depressed in i avl v5 xxxx t wave are i ,1,['left_axis_deviation']
 sinus tachycardia premature ventricular contraction ( s ) left atrial enlargement left axis deviation right bundle branch block old inferior infarct ,1,['left_axis_deviation']
 sinus arrhythmia left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation left anterior fascicular block incomplete right bundle branch block ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block st segments are depressed in i ii avl v5 xxxx t wave are flat in these leads this may be due to lv strain or ischa ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular block qs complex in v2 xxxx consistent with anterior myocardial infarct probably old ,1,['left_axis_deviation']
 sinus rhythm left axis deviation low limb lead voltage no definite pathology ,2,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl v5 xxxx t wave are low or inverted in these leads this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm voltages in limb leads are at upper limit left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in v4 xxxx t wave are flat in ii v4 xxxx and inverted in iii avf v3 findings are likely to be due to ischaemic heart disease the age of the change is un ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are low in i and inverted in avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm abnormal left axis deviation left anterior fascicular block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block minor non - specific t wave flattening in ii v3 - xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block incomplete right bundle branch block ,4,['left_axis_deviation']
 sinus rhythm borderline left axis deviation probable left ventricular hypertrophy non - specific st and t abnormality most marked in antero - lateral leads likely cause include left ventricular strain ischaemia and digoxin effect ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation right bundle branch block ,3,['left_axis_deviation']
 sinus rhythm borderline left atrial abnormality leftward axis right bundle branch block ,1,['left_axis_deviation']
 atrial fibrillation premature ventricular contraction ( s ) left axis deviation voltages in limb leads are at upper limit q wave in v2 xxxx st segments are depressed in i ii avl v4 xxxx t wave are low or flat in i v2 - xxxx consistent with ischaemic hear ,1,['left_axis_deviation']
 sinus tachycardia borderline left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block qs complex in v2 xxxx q wave in v4 consistent with old anterior myocardial infarct ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus arrhythmia left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal edit imi xxxx crbbb lafb ( imi xxxx crbbb lafb ) ,1,['left_axis_deviation']
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh non - specific t wave flattening in i avl v6 poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,['left_axis_deviation']
 sinus rhythm left axis deviation incomplete left bundle branch block non - specific st and t wave change in i avl ,2,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response borderline left axis deviation ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v4 xxxx this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct cannot ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular delay voltages are high in chest leads suggesting lvh q wave small r wave and st segment elevation in v2 xxxx suggesting anteroseptal myocardial infarct of uncertain age possibly recen edit asmi xxxx lvh xxxx isc_ sokolow xxxx ( asmi xxxx lvh xxxx isc_ lafb ) ,1,['left_axis_deviation']
 premature atrial contraction ( s ) left axis deviation non - specific intraventricular block left ventricular hypertrophy qs complex in v2 xxxx consistent with anteroseptal myocardial infarct of uncertain age st segments are depressed and t wave inver ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation low limb lead voltage left anterior fascicular block non - specific st and t wave change in inferolateral leads ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block compared with tracing of xxxx it is not significantly changed ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left ventricular hypertrophy q wave in i avl v2 - xxxx these are of uncertain significance but may indicate septal hypertrophy st segment elevation in v2 xxxx is of uncertain significance recent ischaemia or early infarc ,1,['left_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block st segments are depressed in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block left ventricular hypertrophy q wave in v2 xxxx consistent with old anteroseptal myocardial infarct st segments are depressed and t wave inverted in i ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation left anterior fascicular block qs complex in v2 - xxxx consistent with old anterolateral infarct ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i avl v6 ,1,['left_axis_deviation']
 premature ventricular contractions sinus rhythm left axis deviation left anterior fascicular block anterolateral t abnormality consistent with ischaemia ,1,['left_axis_deviation']
 sinus rhythm right atrial enlargement borderline left axis deviation left ventricular hypertrophy st segments are depressed in v5 xxxx t wave are inverted in i avl v4 xxxx this may be due to lv strain or ischaemia qs complex in v2 and tiny r wave ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal voltages are high in limb leads suggesting lvh non - specific st and t wave change in inferolateral leads ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block st elevation v2 - xxxx cant exclude recent damage progress trace advised to rule out recent infarct ,1,['left_axis_deviation']
 sinus rhythm possible left atrial enlargement left axis deviation left anterior fascicular block incomplete right bundle branch block lead v5 shows artifact ,1,['left_axis_deviation']
 atrial fibrillation with rapid ventricular response rightward axis r - s transition zone in v leads displaced to the left possible left posterior fascicular block incomplete right bundle branch block non - specific t wave inversion in i avl v2 ,1,['right_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific st and t wave change in i avl tracing is similar to that of xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 this is probably normal but old anteroseptal infarct cannot be entirely excluded ,1,['left_axis_deviation']
 sinus rhythm left axis deviation st segments are depressed in i avl t wave are inverted in avl v2 - xxxx and flat in i v6 poor progression of r wave in anterior chest leads consistent with ischaemic heart disease with probable old anterior myocardial ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct t wave are flat in limb leads and v6 this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm right superior axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal ,1,['right_axis_deviation']
 sinus rhythm left axis deviation incomplete right bundle branch block ,3,['left_axis_deviation']
 atrial fibrillation left axis deviation non - specific intraventricular block qs complex in v3 xxxx t wave are inverted in i avl consistent with lateral myocardial infarct probably old ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular block non - specific st and t wave change ,2,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm borderline left axis deviation otherwise normal ecg ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation non - specific intraventricular block ,2,['left_axis_deviation']
 atrial fibrillation left axis deviation voltages are high in limb leads suggesting lvh q wave in v2 qs complex in v3 consistent with old anteroseptal myocardial infarct st segments are depressed in i avl v5 xxxx t wave are inverted in i av ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation voltages are high in limb leads suggesting lvh ,1,['left_axis_deviation']
 sinus rhythm left axis deviation incomplete right bundle branch block voltages are high in limb leads suggesting lvh ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh st segments are depressed and t wave flat in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation probable left anterior fascicular block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left ventricular hypertrophy st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia leads v3 xxxx show gross artifact ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is at about upper limit of normal so that patient is verging on trifascicular block and may be at increased risk of developing c ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block compared with tracing of xxxx st segment elevation in i avl v2 xxxx is more marked consistent with recent anterior myocardial infarct ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus tachycardia left axis deviation left anterior fascicular block incomplete right bundle branch block ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation left anterior fascicular block incomplete right bundle branch block no definite evidence to suggest recent ischaemia ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block q wave in v3 xxxx consistent with old anterior myocardial infarct possible old inferior myocardial infarcti ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block voltages are high in limb leads suggesting lvh pr interval is normal ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) bigeminy pacemaker spikes noted left axis deviation left anterior fascicular block right bundle branch block bifascicular block ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation non - specific intraventricular block of left bundle branch block type ,1,['left_axis_deviation']
 atrial fibrillation premature ventricular contraction ( s ) left axis deviation left anterior fascicular block poor progression of r wave in anterior chest leads suggesting old anteroseptal infarct ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm borderline left axis deviation no definite pathology ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx st segments are elevated in v2 xxxx t wave are inverted in ii iii avf v4 xxxx consistent with ischaemic heart disease with anterior myocardial infarct probabl ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block non - specific intraventricular block q wave in v2 xxxx consistent with old anterior myocardial infarct patient may be at increased risk of developing complete ,1,['left_axis_deviation']
 sinus rhythm leftward axis otherwise normal ecg ,3,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation non - specific intraventricular block left ventricular hypertrophy anteroseptal infarct of uncertain age recent infarct cannot be excluded ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block patient has trifascicular block and may be at increased risk of developing complete av block po ,1,['left_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block ,3,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm borderline left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_axis_deviation']
 sinus tachycardia rightward axis q wave in i avl suggest old lateral infarct ,1,['right_axis_deviation']
 sinus rhythm borderline left axis deviation st segments are slightly depressed in i v6 t wave are low or flat in ii v4 xxxx non - specific but consistent with myocardial ischaemia prolonged qt this may be due to a drug effect or an electrolyte di ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block st segments are depressed in i avl v3 - xxxx t wave are inverted in i avl and flat in v4 xxxx this may be due to lv s ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block st segments are depressed in i avl t wave are low in these leads this may be due to lv strain or ischaemia q wave in v2 old anteroseptal infarct can ,1,['left_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave flattening in v3 - xxxx myocardial ischaemia is likely ,1,['left_axis_deviation']
 premature atrial contraction ( s ) bigeminy sinus rhythm left axis deviation possible old inferior infarct ,1,['left_axis_deviation']
 sinus rhythm left ventricular hypertrophy left axis deviation left anterior fascicular block st segments are depressed and t wave inverted in i avl t wave are flat in v6 this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left anterior fascicular block antero - septal infarct of undetermined age probably recent ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct ,1,['left_axis_deviation']
 sinus rhythm possible left atrial enlargement left axis deviation voltages are high in limb leads suggesting lvh prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) bigeminy sinus rhythm borderline left axis deviation right atrial enlargement small r wave in v2 xxxx suggesting old anteroseptal myocardial infarct t wave are inverted in i avl v2 - xxxx findings are likely to ,1,['left_axis_deviation']
 sinus rhythm possible left atrial enlargement left axis deviation ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular block non - specific t wave flattening in limb leads and v6 ,1,['left_axis_deviation']
 sinus rhythm right axis deviation probable left posterior fascicular block compared with tracing of xxxx it is very similar edit lpfb ( lpfb ) ,1,['right_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular delay q wave and st segment elevation in ii iii avf v6 consistent with inferolateral myocardial infarct of uncertain age possibly recent ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular block voltages are high in limb leads suggesting lvh non - specific st and t wave change in i avl v6 ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 and tiny r wave in v3 consistent with old anteroseptal myocardial infarct ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm prolonged pr interval left axis deviation low limb lead voltage q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['left_axis_deviation']
 sinus bradycardia borderline left axis deviation otherwise normal ecg the cause of the bradycardia is not evident edit norm xxxx myocardial infarct bbb ( r ) qsiii ( norm xxxx ) ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['left_axis_deviation']
 sinus rhythm left axis deviation voltages are high in chest leads suggesting lvh edit lvh xxxx sokolow xxxx ( lvh xxxx lafb ) ,1,['left_axis_deviation']
 rapid regular supraventricular tachycardia rightward axis right bundle branch block suggest repeat when patient has reverted to sinus rhythm ,1,['right_axis_deviation']
 atrial fibrillation with rapid ventricular response left axis deviation voltages in limb leads are at upper limit non - specific st and t wave change in ii iii avf ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,2,['left_axis_deviation']
 sinus rhythm rightward axis q wave in v2 this is probably normal but old anteroseptal infarct cannot be entirely excluded otherwise normal ecg ,1,['right_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block t wave are flat in ii and inverted in iii avf v2 - xxxx findings are likely to be due to ischaemic heart disease the age of the cha ,1,['left_axis_deviation']
 atrial fibrillation rapid ventricular response xxxx - min left axis deviation old anteroseptal infarct anterolateral st and t abnormality ,1,['left_axis_deviation']
 atrial fibrillation with slow ventricular response left axis deviation right bundle branch block ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block t wave are flat in ii and inverted in iii avf v4 xxxx non - specific but consistent with myocardial ischaemia ,1,['left_axis_deviation']
 premature atrial contraction ( s ) bigeminy sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular delay ,1,['left_axis_deviation']
 a rapid regular broad complex tachycardia is present this is probably a supraventricular tachycardia with left bundle branch block but ventricular tachycardia cannot be entirely excluded left axis deviation ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct t wave are low or flat in i v4 xxxx and inverted in avl findings are likely to be due to ischaemic hear ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation possible old inferior myocardial infarct ,1,['left_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block qs complex in v2 xxxx t wave are inverted in i avl v5 xxxx consistent with ischaemic heart disease with old anteroseptal myocardial infarct ,1,['left_axis_deviation']
 sinus rhythm right axis deviation probable left posterior fascicular block non - specific t wave flattening in i avl v6 ,1,['right_axis_deviation']
 premature ventricular contraction ( s ) sinus rhythm abnormal left axis deviation left bundle branch block ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation low limb lead voltage t wave are low or flat throughout myocardial ischaemia is likely prolonged qt suggest exclude hypokalaemia ,1,['left_axis_deviation']
 there is a marked bradycardia due to xxxx av block atrial rate = xxxx - min biatrial enlargement rightward axis left posterior fascicular block right bundle branch block bifascicular block patient should be considered for a pacemaker ,1,['right_axis_deviation']
 complex ( s ) with aberrant intraventricular conduction premature atrial contraction ( s ) sinus rhythm left axis deviation incomplete right bundle branch block voltages are high in limb leads suggesting lvh st segments are depressed in i avl v5 xxxx t wave ,1,['left_axis_deviation']
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval left axis deviation left bundle branch block this is most commonly due to ischaemic heart disease ,1,['left_axis_deviation']
 sinus rhythm left axis deviation qs complex in v2 xxxx q wave in v4 xxxx t wave are inverted in i avl v3 - xxxx consistent with ischaemic heart disease with anterior myocardial infarct probably old ,1,['left_axis_deviation']
 sinus rhythm borderline left axis deviation t wave are flat in i and slightly inverted in avl v4 xxxx non - specific but consistent with myocardial ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block t wave are inverted in ii iii avf v2 - xxxx and low or flat in i avl v6 findings are likely to be due to ischaemic heart disease the age of the change is uncertain prolonged qt ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block non - specific intraventricular block ,4,['left_axis_deviation']
 sinus tachycardia prolonged pr interval left axis deviation left anterior fascicular block right bundle branch block possible old inferior infarct patient has trifascicular block and may be at increased risk of developing complete av block ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation non - specific st segment depression in v4 xxxx ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left ventricular hypertrophy st segments are depressed in i avl t wave are flat in limb leads and inverted in v4 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block st segments are depressed and t wave inverted in i avl this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm voltages are high in limb leads suggesting lvh left axis deviation left anterior fascicular block qs complex in v2 old anteroseptal infarct cannot be excluded ,1,['left_axis_deviation']
 sinus tachycardia abnormal left axis deviation left bundle branch block in presence of lbbb hypertrophy or ischaemia not excluded ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation left anterior fascicular block st segments are depressed in i ii avl v2 - xxxx t wave are low or flat throughout findings are likely to be due to ischaemic heart disease and digitalis effect suggest exclude hy ,1,['left_axis_deviation']
 atrial fibrillation right axis deviation low limb lead voltage q wave in i avl consistent with old lateral myocardial infarct st segments are depressed in i ii iii avf v4 xxxx t wave are inverted in v4 xxxx findings are likely to be due to i ,1,['right_axis_deviation']
 rhythm is atrial tachycardia ( rate = xxxx - min ) with variable but generally xxxx av block and rapid ventricular response left axis deviation low limb lead voltage non - specific intraventricular delay q wave in ii iii avf consistent with old inferior ,1,['left_axis_deviation']
 sinus rhythm left axis deviation st segments are depressed and t wave inverted in i avl v5 xxxx this may be due to lv strain or ischaemia ,1,['left_axis_deviation']
 sinus rhythm left axis deviation left anterior fascicular block voltages are high in limb leads suggesting lvh qs complex in v2 suggesting anteroseptal infarct of uncertain age ,1,['left_axis_deviation']
 atrial fibrillation right axis deviation r - s transition zone in v leads displaced to the left low limb lead voltage q wave in i avl suggesting old lateral infarct st segments are depressed in ii iii avf v6 t wave are low or flat throughout fi ,1,['right_axis_deviation']
 sinus rhythm prolonged pr interval left axis deviation left bundle branch block ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval possible left atrial enlargement left axis deviation left anterior fascicular block non - specific t wave flattening in i v5 xxxx and inversion in avl ,1,['left_axis_deviation']
 sinus tachycardia left axis deviation q wave in ii iii avf consistent with old inferior myocardial infarct ,1,['left_axis_deviation']
 atrial fibrillation left axis deviation non - specific intraventricular block left ventricular hypertrophy probable old inferior infarct findings are likely to be due to ischaemic heart disease ,1,['left_axis_deviation']
 sinus rhythm prolonged pr interval borderline left axis deviation right bundle branch block possible old inferior infarct ,1,['left_axis_deviation']
 sinus rhythm left axis deviation non - specific intraventricular delay left ventricular hypertrophy qs complex in v2 xxxx suggesting anteroseptal infarct probably old st segments are depressed and t wave inverted in i avl v6 this may be due to lv ,1,['left_axis_deviation']
 atrial fibrillation premature ventricular contraction ( s ) one paced complex noted left axis deviation non - specific intraventricular block ,1,['left_axis_deviation']
