statement,occurences,proposed label
 sinus rhythm non - specific t wave flattening in limb leads and v4 xxxx myocardial ischaemia is a possible cause ,4,['t_flattening']
 sinus rhythm low limb lead voltage non - specific t wave inversion in v2 ,1,['t_inversion']
 sinus rhythm small inferior q wave noted left ventricular hypertrophy t inversion in anterolateral leads strain is a likely cause but also consider ischaemia ,1,['t_inversion']
 premature ventricular contraction ( s ) atrial fibrillation with rapid ventricular response non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia is likely ,3,['t_flattening']
 sinus rhythm possible left atrial enlargement non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm st segments are slightly elevated in v3 - xxxx slight terminal t wave inversion in v2 findings are non - specific suggest repeat ,1,['t_inversion']
 rapid regular supraventricular tachycardia no p wave found widespread non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm right atrial enlargement non - specific t wave inversion in avl non - specific st segment elevation in v2 xxxx ,1,['t_inversion']
 premature ventricular contraction ( s ) sinus rhythm minor non - specific t wave flattening in v3 otherwise normal ecg ,1,['t_flattening']
 rhythm is atrial flutter with xxxx av block and rapid ventricular response non - specific st and t wave change ,4,"['st_abnormality', 't_abnormality']"
 sinus rhythm st and t abnormality consider anterolateral ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left ventricular hypertrophy with non - specific infero - lateral st and t abnormality left ventricular strain is a likely cause but also consider ischaemia small infero - lateral q wave most likely reflect left ventricular hypertrophy ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm pr interval slightly prolonged possible old inferior infarct non - specific st and t change in infero - lateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor st and t change prolonged qt query due to medications ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm ventricular premature contractions with ventricular bigeminy left ventricular hypertrophy on voltage criteria mild non - diagnostic st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm antero - septal q wave infarct which is probabl old infero - lateral t wave inversion consistent with ischaemia ,1,['t_inversion']
 sinus rhythm left atrial enlargement voltages of left ventricular hypertrophy minor non - diagnostic st change slight qt prolongation no diagnostic change of ischaemia ,1,['st_abnormality']
 atrial fibrillation with moderately rapid ventricular response right bundle branch block clockwise rotation st change in part due to rbbb however change in lead avl and lateral chest leads suggest left ventricular strain ,1,['st_abnormality']
 sinus rhythm p wave vector suggests respiratory disease minor non - diagnostic st change laterally not clearly ischaemic ,1,['st_abnormality']
 sinus rhythm inferior t wave flattening t wave change in v2 - xxxx consistent with anterior ischaemia ,2,"['t_abnormality', 't_flattening']"
 sinus rhythm left anterior fascicular block left ventricular hypertrophy on voltages antero - lateral st and t change consistent with early left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left anterior fascicular block st and t change in lead iii and avf query early left ventricular strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i and inversion in avl ,2,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm minor non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v2 xxxx ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh minor non - specific t wave flattening in i avl edit lvh xxxx sokolow xxxx ( lvh xxxx ) ,1,['t_flattening']
 premature atrial contraction ( s ) sinus tachycardia minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 a rapid regular supraventricular tachycardia is present non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm possible left atrial enlargement minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm compared with tracing of xxxx rhythm was previously atrial fibrillation the previously inverted t wave now upright and apart from general t wave flattening the present tracing does not show any definite pathology edit ndt ( ndt ) ,2,"['t_inversion', 't_flattening']"
 premature atrial contraction ( s ) sinus rhythm possible left atrial enlargement minor non - specific t wave flattening in i avl ,1,['t_flattening']
 rapid regular supraventricular tachycardia this is probably atrial flutter with xxxx av block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm and junctional rhythm non - specific t wave flattening in i avl v5 xxxx slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in inferolateral leads ,2,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm minor non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm ventricular premature complex left ventricular hypertrophy diffuse t abnormality consistent with lv strain also consider ischaemia ,1,['t_abnormality']
 premature ventricular contractions trigeminy sinus rhythm voltages are high in chest leads suggesting lvh minor non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in i v6 and inversion in avl ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response left axis deviation non - specific intraventricular delay left ventricular hypertrophy qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific st and t wave change in la ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm right bundle branch block non - specific st and t wave change ,4,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages are high in limb leads suggesting lvh non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm minor non - specific st and t wave change in inferolateral leads ,4,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus tachycardia compared with tracing of xxxx t wave now inverted in v4 xxxx the changed pattern suggests recent ischaemia edit imi xxxx lvh xxxx isc xxxx vh xxxx frischer imi ( imi xxxx iscal ) ,1,['t_inversion']
 sinus rhythm minor non - specific st and t wave change in lateral leads ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening throughout myocardial ischaemia is likely suggest exclude hypokalaemia ,1,['t_flattening']
 sinus tachycardia non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 premature atrial contraction sinus tachycardia nonspecific st and t change ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm prolonged pr interval non - specific st and t wave change in inferior and antero - lateral leads ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v4 xxxx prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus rhythm voltages are high in limb leads suggesting lvh probable old inferior infarct non - specific t wave flattening in v5 xxxx ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in limb leads and v5 xxxx myocardial ischaemia cannot be excluded slightly prolonged qt suggest exclude hypokalaemia ,1,['t_flattening']
 sinus rhythm frequent premature atrial contraction ( s ) undetermined axis incomplete right bundle branch block qrs ( t ) contour abnormality consider inferior myocardial damage st and t abnormality consider anterior ischemia or left ventricular stra ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia premature atrial contraction ( s ) non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm compared with tracing of xxxx it is not significantly changed st and t wave change persist in inferolateral leads slight differences in v2 may be positional ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation non - specific t wave flattening in i avl ,1,['t_flattening']
 premature ventricular contraction ( s ) sinus rhythm non - specific intraventricular delay q wave in ii iii avf consistent with old inferior myocardial infarct non - specific st and t wave change in lateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus arrhythmia minor non - specific t wave flattening in inferolateral leads ,1,['t_flattening']
 sinus rhythm minor non - specific t abnormality prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_abnormality']
 sinus arrhythmia low limb lead voltage non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm old inferior infarct minor t wave flattening qt prolongation this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v4 xxxx myocardial ischaemia is likely ,1,['t_flattening']
 premature ventricular contraction ( s ) sinus rhythm compared with tracing of xxxx there now marked t wave flattening in i avl v4 xxxx myocardial ischaemia is likely ,1,['t_flattening']
 sinus rhythm voltages are high in limb leads suggesting lvh non - specific t wave flattening in v5 xxxx ,1,['t_flattening']
 sinus bradycardia minor non - specific st and t wave change in i avl v5 xxxx the cause of the bradycardia is not evident edit norm xxxx schweres baselinewandering ( norm xxxx ) ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific st and t wave change prolonged qt this may be due to a drug effect or an electrolyte disturbance ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages in limb leads are at upper limit non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm minor non - specific st and t wave change in i avl v4 xxxx ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response incomplete right bundle branch block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm qs complex in v2 and tiny r wave in v3 suggesting old anteroseptal myocardial infarct non - specific t wave flattening in i avl v4 xxxx ,1,['t_flattening']
 rhythm is atrial tachycardia with xxxx av block this is difficult to discern except in lead v1 left axis deviation qs complex in v2 xxxx consistent with old anterior myocardial infarct non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm incomplete right bundle branch block non - specific t wave change ,1,['t_abnormality']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl v4 xxxx myocardial ischaemia is likely prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus tachycardia voltages are high in chest leads suggesting lvh non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response voltages are high in chest leads suggesting lvh non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm prominent qrs voltages and nonspecific t flattening in lead iii these are not definite abnormality at this age but some degree of lv hypertrophy cannot be excluded ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v4 xxxx ,2,['t_flattening']
 atrial fibrillation with rapid ventricular response minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm low limb lead voltage non - specific t wave flattening in v3 - xxxx myocardial ischaemia is likely ,1,['t_flattening']
 sinus rhythm minor non - specific st and t wave change in avl otherwise normal ecg ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block minor non - specific t wave flattening in ii v3 - xxxx ,1,['t_flattening']
 sinus rhythm non - specific st and t change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm st and t abnormality in anterolateral leads including slight st elevation in v5 and xxxx possible causes include acute ischaemia progress trace advised to exclude acute antero - lateral infarct ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm borderline left axis deviation probable left ventricular hypertrophy non - specific st and t abnormality most marked in antero - lateral leads likely cause include left ventricular strain ischaemia and digoxin effect ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm st and t abnormality consistant with anterior ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm low limb voltage minor non - specific st and t change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor st and t abnormality consider ischemia or early left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non specific t abnormality ,1,['t_abnormality']
 sinus rhythm minor non - diagnostic st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm precordial voltages of left ventricular hypertrophy minor st change laterally consistent with early left ventricular strain ,1,['st_abnormality']
 sinus rhythm minor lateral t wave flattening normal ecg ,1,['t_flattening']
 sinus rhythm ventricular premature complex left atrial enlargement left anterior fascicular block minor st change consistent with digitalis effect ,1,['st_abnormality']
 sinus rhythm old infero - posterior infarct anterior t abnormality ischaemia is a likely cause ,1,['t_abnormality']
 sinus rhythm non - specific t wave flattening in i and inversion in avl and v2 ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm non - specific t wave flattening in i avl q wave in v2 st segments are elevated in v2 xxxx anteroseptal myocardial infarct of uncertain age cannot be excluded ,1,['t_flattening']
 sinus rhythm incomplete right bundle branch block st and t abnormality in inferior and anterolateral leads likely causes include ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific intraventricular delay non - specific t wave flattening in i avl v5 xxxx ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in ii v4 xxxx myocardial ischaemia is a possible cause ,1,['t_flattening']
 sinus rhythm left axis deviation voltages are high in limb leads suggesting lvh non - specific t wave flattening in i avl v6 poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,['t_flattening']
 premature atrial contraction ( s ) sinus rhythm low limb lead voltage non - specific t wave flattening in v5 xxxx ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in v3 - xxxx edit ndt ( ndt ) ,1,['t_flattening']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus tachycardia prolonged pr interval non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation incomplete left bundle branch block non - specific st and t wave change in i avl ,4,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific st and t wave change of doubtful significance edit norm xxxx imi nicht auszuschließen ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm left axis deviation low limb lead voltage left anterior fascicular block non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific t wave change in i avl of doubtful significance ,1,['t_abnormality']
 sinus rhythm non - specific t wave abnormality edit norm xxxx allgemein flache t - wellen ( ndt ) ,1,['t_abnormality']
 premature ventricular contraction ( s ) premature atrial contraction ( s ) sinus rhythm left axis deviation left anterior fascicular block non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave flattening in i avl some leads ( eg i v5 xxxx ) show appearances suspicious of delta wave pr interval is not short ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh minor non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 premature ventricular contractions sinus rhythm left axis deviation left anterior fascicular block anterolateral t abnormality consistent with ischaemia ,1,['t_abnormality']
 sinus rhythm q wave in xxxx 3and avf consistent with inferior infarct of undetermined age non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm possible left atrial enlargement non - specific intraventricular block non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation left anterior fascicular block right bundle branch block bifascicular block pr interval is normal voltages are high in limb leads suggesting lvh non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages in chest leads are at upper limit non - specific t wave flattening in i avl ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response rightward axis r - s transition zone in v leads displaced to the left possible left posterior fascicular block incomplete right bundle branch block non - specific t wave inversion in i avl v2 ,1,['t_inversion']
 sinus rhythm low limb lead voltage non - specific t wave flattening in v4 xxxx ,1,['t_flattening']
 sinus rhythm left axis deviation left anterior fascicular block old anteroseptal myocardial infarct possible old inferior myocardial infarct non - specific st and t wave change in i avl tracing is similar to that of xxxx ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm st change v2 - v4 pattern of benign early repolarisation borderline left ventricular hypertrophy ,1,['st_abnormality']
 sinus bradycardia compared with tracings of xxxx and xxxx it is very similar to the latter but there now bradycardia the t wave change persist edit injas injal ( injas xxxx injal xxxx ivcb ) ,1,['t_abnormality']
 sinus tachycardia low voltage complex non - specific t wave change in v2 xxxx these suggest ischaemia or right ventricular strain ,1,['t_abnormality']
 sinus tachycardia non - specific terminal t wave inversion in v2 xxxx myocardial ischaemia is a possible cause prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_inversion']
 sinus rhythm left axis deviation non - specific intraventricular block non - specific st and t wave change ,4,"['st_abnormality', 't_abnormality']"
 sinus rhythm incomplete left bundle branch block non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm possible old inferior infarct minor non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in ii avf and inversion in iii this may be due to inferior myocardial ischaemia ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave inversion in v2 ,1,['t_inversion']
 sinus rhythm minor non - specific t wave flattening in v4 xxxx ,2,['t_flattening']
 sinus rhythm voltages are high in limb leads suggesting lvh minor non - specific t wave flattening in v6 ,1,['t_flattening']
 sinus rhythm incomplete right bundle branch block non - specific t wave inversion in v2 xxxx ,2,['t_inversion']
 sinus rhythm st segments are depressed in i avl v3 - xxxx t wave are low or flat in i avl v5 xxxx this may be due to lv strain or ischaemia compared with tracing of xxxx rhythm was previously atrial fibrillation st and t wave change now less mar ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response non - specific intraventricular delay poor progression of r wave in anterior chest leads generalized st and t wave change which are non - diagnostic ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in v6 ,3,['t_flattening']
 sinus rhythm compared with tracing of xxxx st segment elevation in v2 xxxx is less marked t wave inversion is generally less pronounced the changing pattern suggests a recent ischaemic episode with possible anterior infarct ,1,['t_inversion']
 rhythm is atrial flutter with variable av block non - specific t wave abnormality ,1,['t_abnormality']
 atrial fibrillation non - specific st and t wave change these may be due to myocardial ischaemia and digitalis effect ,4,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus tachycardia compared with tracing of xxxx rhythm was previously atrial fibrillation st and t wave change persist in inferior and lateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm incomplete right bundle branch block non - specific t wave flattening in i and slight inversion in avl ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in chest leads ,3,['t_flattening']
 sinus tachycardia frequent premature atrial contraction ( s ) incomplete right bundle branch block left ventricular hypertrophy non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm minor non - specific t wave flattening in i avl edit norm ( ndt ) ,1,['t_flattening']
 sinus rhythm grossly prolonged pr interval r - s transition zone in v leads displaced to the left non - specific t wave change in i avl v5 xxxx ,1,['t_abnormality']
 atrial fibrillation with rapid ventricular response complex ( s ) with aberrant intraventricular conduction left ventricular hypertrophy non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 regular rhythm no p wave found rhythm is probably junctional but sinus rhythm is not excluded non - specific t wave flattening in i avl v6 t wave have a somewhat bifid appearance in v2 - xxxx this is of uncertain significance ,1,['t_flattening']
 pacemaker spikes noted a regular paced rhythm is present together with two spontaneous complex apparently normal pacemaker function the spontaneous complex show left anterior fascicular block and deep t wave inversion in lateral leads findings are li ,1,['t_inversion']
 sinus rhythm voltages are high in chest leads suggesting lvh minor non - specific st and t wave change in inferolateral leads ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages in limb leads are at upper limit non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm non - specific st and t wave change in inferolateral leads myocardial ischaemia is likely ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm premature atrial contractions bigeminy compared with tracing of xxxx previously there were premature atrial contraction ( s ) there now slight st segment depression in i ii avl and t wave flattening in v6 myocardial ischaemia i ,1,['t_flattening']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i ii v6 ,1,['t_flattening']
 sinus rhythm non - specific st and t wave change in v2 and v3 ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation with rapid ventricular response non - specific t wave flattening in inferolateral leads ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in avl v5 xxxx ,1,['t_flattening']
 sinus rhythm non - specific intraventricular block probable left ventricular hypertrophy non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm premature ventricular contraction ( s ) left ventricular hypertrophy non - specific t wave flattening in i avl there is gross skeletal muscle artifact ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in ii iii avf v6 ,1,['t_flattening']
 sinus rhythm minor non - specific t wave inversion in v2 otherwise normal ecg ,1,['t_inversion']
 sinus rhythm compared with tracing of xxxx there now more definite t wave inversion in ii iii avf v3 - xxxx this may be due to recent ischaemia or infarct it is difficult to determine whether any of the change are old ,1,['t_inversion']
 rhythm is atrial flutter with mainly xxxx av block and rapid ventricular response non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left axis deviation r - s transition zone in v leads displaced to the left left anterior fascicular block non - specific t wave flattening in v3 - xxxx myocardial ischaemia is likely ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in i avl v6 otherwise no definite pathology ,1,['t_flattening']
 sinus rhythm mild anterolateral t wave change which are non diagnostic ,1,['t_abnormality']
 sinus tachycardia widespread non - specific t abnormality with deep broad t inversion in most leads corrected qt interval is prolonged while ischaemia can cause these global change metabolic abnormality including electrolyte disturbance hypoxia edit injas injal injin ( injas injil lngqt ) ,2,"['t_abnormality', 't_inversion']"
 supraventricular tachycardia possible old inferior infarct minor non - specific st and t change ( lead avl ) ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm rate xxxx per minute mild generalized non - diagnostic st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left venricular hypertrophy st change consistent with left ventricular strain pattern no diagnostic change of ischaemia ,1,['st_abnormality']
 sinus rhythm rate xxxx has developed since ecg of xxxx minor st and t wave change consistent with digoxin effect ,2,"['st_abnormality', 't_abnormality']"
 a rapid slightly irregular supraventricular tachycardia is present this is probably atrial fibrillation with rapid ventricular response voltages are high in chest leads suggesting lvh non - specific st and t wave change in anterolateral leads ,2,"['st_abnormality', 't_abnormality']"
 premature ventricular contraction ( s ) sinus arrhythmia non - specific t wave flattening in i v5 xxxx ,1,['t_flattening']
 sinus rhythm left axis deviation non - specific intraventricular block non - specific t wave flattening in limb leads and v6 ,1,['t_flattening']
 sinus rhythm prolonged pr interval non - specific t wave flattening in i and inversion in avl poor progression of r wave in anterior chest leads old anteroseptal myocardial infarct cannot be excluded ,1,['t_flattening']
 sinus rhythm left axis deviation non - specific intraventricular block voltages are high in limb leads suggesting lvh non - specific st and t wave change in i avl v6 ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia qs complex in v2 xxxx consistent with old anteroseptal myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm t wave flattening in ii v5 xxxx and inversion in iii avf non - specific but consistent with myocardial ischaemia ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response left axis deviation voltages in limb leads are at upper limit non - specific st and t wave change in ii iii avf ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific st and t wave change motion artefact in v6 ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm incomplete right bundle branch block minor non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 atrial rate = xxxx - min p wave are often inconspicuous sinus rhythm with dropped complex due to second degree av block of wenckebach type compared with tracing of xxxx it is otherwise generally similar with st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus bradycardia non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 atrial fibrillation rapid ventricular response xxxx - min left axis deviation old anteroseptal infarct anterolateral st and t abnormality ,2,"['st_abnormality', 't_abnormality']"
 a rapid regular supraventricular tachycardia is present low limb lead voltage non - specific t wave inversion in inferior leads ,1,['t_inversion']
 sinus rhythm minor non - specific t wave flattening in i avl v6 edit ndt ( ndt ) ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh st segments are depressed and t wave inverted in i avl v3 - xxxx terminal t wave inversion in ii v2 findings are likely to be due to ischaemic heart disease and may represent subendocardi ,1,['t_inversion']
 sinus rhythm diffuse st and t wave change with prolonged qt suggest exclude electrolyte disturbance ischaemia is a possible cause ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation q wave and t wave inversion in ii iii avf v5 xxxx consistent with old inferolateral myocardial infarct ,1,['t_inversion']
 sinus rhythm p wave are inconspicuous premature atrial contraction ( s ) non - specific t wave flattening in i avl v6 prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus rhythm possible left atrial enlargement minor non - specific st depression in v4 xxxx ,1,['st_depression']
 sinus rhythm low limb lead voltage minor non - specific st and t wave change in i ii v4 xxxx ,2,"['st_abnormality', 't_abnormality']"
 atrial fibrillation non - specific intraventricular block left ventricular hypertrophy non - specific st and t wave change these may be due to lv strain or ischaemia and digitalis effect ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm non - specific t wave flattening in i and inversion in avl v2 ,1,['t_flattening']
 sinus tachycardia non - specific t wave flattening suggest exclude hypokalaemia ,1,['t_flattening']
 sinus rhythm right axis deviation probable left posterior fascicular block non - specific t wave flattening in i avl v6 ,1,['t_flattening']
 sinus rhythm non - specific t wave inversion in v2 otherwise normal ecg ,3,['t_inversion']
 sinus rhythm terminal t wave inversion in v4 is of uncertain significance but myocardial ischaemia cannot be excluded suggest repeat if clinically indicated ,1,['t_inversion']
 sinus bradycardia minor non - specific t wave flattening in v3 xxxx the cause of the bradycardia is not evident ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in v6 prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 sinus rhythm non - specific t wave flattening in v5 xxxx ,4,['t_flattening']
 sinus rhythm minor non - specific t wave change in inferolateral leads ,1,['t_abnormality']
 atrial fibrillation probable old inferior infarct poor anterior r wave progression suggests a possible old anteroseptal infarct lateral st and t wave change suggest left ventricular strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm left atrial enlargement left ventricular hypertrophy st and t wave change consistent with lv strain or ischaemia ,2,"['st_abnormality', 't_abnormality']"
 sinus rhythm voltages are high in limb leads suggesting lvh minor non - specific t wave flattening in v2 xxxx ,1,['t_flattening']
 sinus tachycardia incomplete right bundle branch block t abnormality in lateral leads which is non - diagnostic ,1,['t_abnormality']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in limb leads and v4 xxxx ,1,['t_flattening']
 sinus rhythm voltages are high in chest leads suggesting lvh non - specific t wave flattening in i avl ,2,['t_flattening']
 sinus rhythm prolonged pr interval incomplete right bundle branch block non - specific t wave flattening in v3 xxxx ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in v3 otherwise normal ecg ,1,['t_flattening']
 sinus rhythm prolonged pr interval non - specific t wave flattening in limb leads and v5 slightly prolonged qt this may be due to a drug effect or an electrolyte disturbance ,1,['t_flattening']
 atrial fibrillation with rapid ventricular response low limb lead voltage non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia compared with tracing of xxxx it is very similar but rate is faster st and t wave change are a little more marked ,2,"['st_abnormality', 't_abnormality']"
 premature atrial contraction ( s ) sinus rhythm left atrial enlargement moderate amplitude criteria for lvh st and t abnormality consider anterolateral ischemia or left ventricular strain ,2,"['st_abnormality', 't_abnormality']"
 sinus tachycardia minor non - specific t wave flattening in i ii avl v4 xxxx ,1,['t_flattening']
 sinus rhythm q wave in ii iii avf consistent with old inferior myocardial infarct non - specific t wave flattening in i and inversion in avl ,1,['t_flattening']
 sinus rhythm minor non - specific t wave flattening in i avl otherwise normal ecg ,2,['t_flattening']
 sinus rhythm incomplete right bundle branch block non - specific t wave flattening in v3 xxxx ,1,['t_flattening']
 probable atrial fibrillation but no clear evidence of p wave or fibrillation wave non - specific st and t wave change ,2,"['st_abnormality', 't_abnormality']"
